"gene_id","gene_symbol","logFC.Early_vs_Thin","logFC.Early_vs_Mature","logFC.Thin_vs_Mature","logCPM","PValue","FDR","F"
"YDR303C","RSC3",0.845277236497406,-0.219548089790971,-1.06482532628838,2.33628215278484,0.00678581971129812,0.0121847215325219,7.86384321419014
"YLR409C","UTP21",-0.523025910556369,0.271854040023448,0.794879950579817,5.36339670179563,0.00679502843860728,0.0121969439417631,7.8598142181627
"YPL103C","FMP30",1.02933811416771,0.292518125259886,-0.736819988907821,1.45650953623286,0.00680436753592558,0.0122093916422015,7.85911720371965
"YPL133C","RDS2",0.930537131538722,0.0955175202553435,-0.835019611283379,2.22161695832652,0.00681717607194381,0.0122280537242426,7.85314578501206
"YHR021C","RPS27B",-0.0804677919783252,-0.680230043959376,-0.599762251981051,5.64581918856957,0.00684305101386364,0.0122701317261298,7.84337243566074
"YDL145C","COP1",0.663482707794526,-0.0385731721973223,-0.702055879991848,4.60129376517718,0.00685869686156294,0.0122919008640044,7.83810411445423
"YNL020C","ARK1",0.765350186679926,0.0436046467024002,-0.721745539977526,2.85310748668668,0.00686003289653177,0.0122919008640044,7.83801017601167
"YOL101C","IZH4",0.695535582371449,1.78605064030034,1.09051505792889,0.150438327929839,0.00687622366172341,0.0123165656981416,7.85457046847501
"YDR361C","BCP1",-0.467463840232068,0.0536192993852931,0.521083139617361,3.29892817848813,0.00688266804766971,0.0123237617581336,7.83012992253459
"YKL108W","SLD2",-0.417330394899132,0.421003357363928,0.83833375226306,1.9781851238534,0.00693301390318076,0.0124095328164793,7.81391662277025
"YKR055W","RHO4",0.750332569431227,0.688591258807353,-0.0617413106238744,1.87258936090321,0.00694490243184476,0.0124234710146604,7.81018610498456
"YPR011C","MRX21",1.28962058131095,-0.117523253249318,-1.40714383456027,1.74268757247472,0.00694569401548267,0.0124234710146604,7.81101936870169
"YJR134C","SGM1",-1.26532304149525,-0.00912772742532251,1.25619531406993,3.58227597734986,0.00695042582460364,0.0124275571610342,7.80730805227939
"YPR154W","PIN3",-0.662787989728405,-0.229361480304281,0.433426509424125,3.70990407504121,0.00695586753750496,0.0124329093120205,7.8054276498913
"YCR047C","BUD23",0.615531337996256,0.813264171570032,0.197732833573776,2.30762271264802,0.00696192803185264,0.0124393633165896,7.80396077387429
"YKR003W","OSH6",-0.223482011897486,-0.733517522642579,-0.510035510745093,2.44051468308623,0.0069666058681509,0.0124401958136484,7.80223922308795
"YMR229C","RRP5",0.182353698549692,-0.554443797189651,-0.736797495739342,4.31850175188667,0.00696729359866403,0.0124401958136484,7.80153169935613
"YNCL0022C","ITS2",1.30701499854879,1.15628374467545,-0.15073125387334,8.59142063271622,0.00703284861512662,0.0125528313770169,7.77968866065708
"YIR008C","PRI1",0.466290980080369,-0.622438477510635,-1.088729457591,1.64110431042704,0.00703784030030839,0.0125573271415903,7.77988657873608
"YMR318C","ADH6",0.892242894175579,0.181944129336845,-0.710298764838734,3.27011227769128,0.00705011057982054,0.0125748020809022,7.77426447051728
"YNCN0019C","SNR191",0.570436051113542,-0.884096872142427,-1.45453292325597,2.53457378151999,0.00707911974051652,0.0126221102676766,7.76519230470279
"YMR204C","INP1",-0.245449020133941,0.620267841605873,0.865716861739814,1.39552227841014,0.00709244035749479,0.0126414223009332,7.76233665395607
"YKL172W","EBP2",-1.45060945492067,-0.855107770765235,0.595501684155433,3.68886405294268,0.0071215377238305,0.0126888310742496,7.75080526121807
"YOL052C","DDR2",0.436458111969593,-0.453837724298137,-0.89029583626773,2.09131220405587,0.00712867573251785,0.0126970941317873,7.74923468797983
"YOR084W","LPX1",-0.963451981539262,-0.291810849864447,0.671641131674816,1.40828704963038,0.00720569655608004,0.0128297780896825,7.7254139900081
"YHR109W","CTM1",0.919178794240226,0.511077043078442,-0.408101751161784,1.07464379425662,0.00727771211522495,0.012953460259766,7.70437773267899
"YNL059C","ARP5",-1.40170567954252,-0.614620963387721,0.787084716154799,3.79359006920496,0.00728456662201794,0.0129611174865477,7.69844466408673
"YOR303W","CPA1",-0.773415943380207,-0.502758581274543,0.270657362105665,7.28368013706639,0.00731132334261417,0.0130041681029053,7.68980559275121
"YLR114C","AVL9",0.628264178027978,0.590574075457102,-0.0376901025708758,3.27689208612936,0.00732927142790402,0.0130296505610876,7.68440195009984
"YDR111C","ALT2",0.0305291282859823,0.647475253794872,0.616946125508889,1.60305211667529,0.00733078212938702,0.0130296505610876,7.6852458649942
"YEL055C","POL5",0.71816835652933,0.295152416664715,-0.423015939864614,3.67538892254105,0.00734263169156533,0.0130461454617805,7.68013167278486
"YMR038C","CCS1",0.69780526039109,0.393298104389576,-0.304507156001514,2.64653981482379,0.00734971110012668,0.0130541563366363,7.67820248888307
"YDR156W","RPA14",-1.72538454454845,-1.38066921301392,0.344715331534532,0.559361785473536,0.00735794757377038,0.0130642160068552,7.68942377943376
"YML072C","TCB3",-0.310927005118703,0.297548618424951,0.608475623543654,6.11686025722472,0.00736365051092307,0.0130697718610511,7.67336396489752
"YHR171W","ATG7",0.73845888518106,0.750012128880862,0.0115532436998015,2.57517550773662,0.00736664839159224,0.0130705242950753,7.6729610363389
"YGR097W","ASK10",0.65770860118661,0.80921427020114,0.151505669014529,3.62722339344468,0.00737610268813598,0.0130827277158067,7.66965388135595
"YEL031W","SPF1",0.186205454313969,-0.762863102743688,-0.949068557057657,5.54182754065415,0.0073806172308473,0.0130861642102802,7.66806381225353
"YOL093W","TRM10",-0.177127040262295,-1.05928017010326,-0.882153129840965,1.25799671622937,0.0073884775944653,0.0130955285251989,7.66843631937367
"YKR051W","HFL1",0.141789401338013,0.596410113439968,0.454620712101954,2.43720330419254,0.00742118997297845,0.0131489192891782,7.65601201736443
"YFL058W","THI5",0.847371670025424,-0.597992403964798,-1.44536407399022,1.05430131851306,0.00743474852361485,0.0131655834767243,7.65734844121038
"YEL036C","ANP1",-0.674835989811637,-0.196683791598968,0.478152198212669,2.95124199755685,0.00743578050635002,0.0131655834767243,7.65122932220096
"YOR221C","MCT1",0.669997067222502,0.396298534966968,-0.273698532255534,2.51757554527748,0.00744077253513806,0.0131698302312412,7.64990302581147
"YML004C","GLO1",-0.459518900419339,0.0852522942271308,0.54477119464647,4.98922328701865,0.00745768065081717,0.0131951576114458,7.64417421084321
"YBR086C","IST2",-0.367072437230295,0.400794962635825,0.76786739986612,4.82632531903527,0.00747062249124035,0.0132134521109434,7.64019003594585
"YNL247W","CRS1",-0.527402166557016,-0.816828621724335,-0.289426455167319,3.03241087845773,0.00749698599350671,0.0132554647893548,7.63237856263526
"YEL040W","UTR2",-0.940200695731055,-0.164139349340158,0.776061346390896,1.19988123320361,0.00749994839693604,0.0132560870030077,7.63381092921538
"YML032C","RAD52",0.0218062648684591,-0.615413059209508,-0.637219324077967,2.50152826953402,0.00750564402946257,0.0132615380590156,7.62994969054775
"YDR164C","SEC1",0.832827220070785,0.197020579507863,-0.635806640562922,2.32229200770315,0.00751558404120772,0.013273166328525,7.62710186575749
"YFR039C","OSW7",-0.0872270928336536,-0.712549179606872,-0.625322086773219,2.50967580189872,0.00751745300528515,0.013273166328525,7.62632351205862
"YPL239W","YAR1",-0.932865598902565,-0.919354044171657,0.0135115547309079,3.22520662529696,0.0075405977570004,0.0133094040354703,7.6190172549123
"YNL116W","DMA2",0.761035436073052,0.432632884958016,-0.328402551115035,2.28218736076624,0.0075701328739534,0.0133568918463987,7.61050815848612
"YDL146W","LDB17",1.01322452911878,0.011117129206705,-1.00210739991207,1.18290767702978,0.00758899494875453,0.0133855214830759,7.60810915996607
"YDL175C","AIR2",-0.601246268383309,-0.0207523899676045,0.580493878415704,2.38549645716004,0.00759857117999295,0.0133977584902792,7.60176919870594
"YHL010C","ETP1",0.0242702193868234,0.671318104664411,0.647047885277588,2.43099371639802,0.00760556205369979,0.0134054300967329,7.59965333446389
"YDR047W","HEM12",-0.699507448777334,-0.32652392161362,0.372983527163713,3.43082396590226,0.0076460336214221,0.0134720883863919,7.58712437424645
"YLR405W","DUS4",0.305380763363945,-0.483778670836638,-0.789159434200583,1.90437380150227,0.00767205340346902,0.013513245640935,7.58025617524862
"YDR107C","TMN2",1.19073976310329,0.3160765232169,-0.874663239886388,2.02345325856352,0.00773405589969845,0.0136177308802596,7.56199412396101
"YDL061C","RPS29B",-0.493746503077413,-0.747606363949585,-0.253859860872172,4.89205508580065,0.00774972739584674,0.0136405947022911,7.55612907688639
"YKR027W","BCH2",1.16802640515035,0.0435102490842226,-1.12451615606612,2.03238271187802,0.00775665083076291,0.01364805021435,7.55536694168219
"YJL065C","DLS1",-0.823456204872689,-0.464685603952423,0.358770600920266,1.27800682949972,0.0077660632881817,0.0136554733163893,7.55351441630776
"YML062C","MFT1",-1.28133837195703,-0.89440247684491,0.386935895112118,2.76682791829022,0.00776801137491765,0.0136554733163893,7.55115229931746
"YLL064C","PAU18",-0.193327954781292,1.47575748767374,1.66908544245504,0.210187279557831,0.00776893706401118,0.0136554733163893,7.56825872182601
"YNCH0013C","SUF8",-1.5105646970929,-1.21154833923678,0.299016357856119,0.195256140874292,0.00779417118133917,0.0136950869407752,7.56429908969368
"YGR083C","GCD2",-1.16913077037903,-0.620505978619225,0.548624791759802,3.77514834928686,0.00784837571646742,0.0137855592833696,7.52740748892985
"YOL007C","CSI2",-1.01214073859393,-1.40632506642999,-0.394184327836065,0.704666296035284,0.00786084274016459,0.0138026830686569,7.53151470326795
"YGR136W","LSB1",0.289583168195891,-0.517003609917993,-0.806586778113884,2.9362326348341,0.00786864287801608,0.0138116033648689,7.52171446951135
"YBR154C","RPB5",-0.743228377276488,-0.961653854215595,-0.218425476939107,2.20073736394414,0.00788878211631312,0.0138421684819067,7.51629667736538
"YFR001W","LOC1",-1.63516827627231,-1.21151644989524,0.423651826377073,2.55930632487355,0.00790824783808028,0.0138715310956033,7.51058622362011
"YOR123C","LEO1",-1.10523973738721,-0.110748833908034,0.994490903479178,4.15820903998767,0.0079176165452253,0.0138787777183206,7.50735347001597
"YDR178W","SDH4",-0.361377824641169,-0.887706011474081,-0.526328186832912,6.14269649109042,0.00791784542142078,0.0138787777183206,7.50718917971117
"YJL222W","VTH2",-0.158928834756496,-1.03759588467009,-0.878667049913593,1.55304102326498,0.00794136845894614,0.0139152067061865,7.50223472378443
"YDR336W","MRX8",-0.841289965614372,-0.0908105284932921,0.75047943712108,1.89155700773695,0.00795962092492856,0.0139423784259356,7.49623240139963
"YNL227C","JJJ1",-0.974190071178758,-0.0198455541811244,0.954344516997633,2.80408473584483,0.00797232674538353,0.0139598190389854,7.49198266248733
"YLR166C","SEC10",-1.21127371217503,0.650421011484138,1.86169472365917,4.15511426911284,0.00799941894517689,0.0140024299909025,7.48400640088491
"YGL029W","CGR1",-1.74513157099593,-1.44150981352353,0.303621757472408,2.25388322372642,0.00805746797414593,0.0140991806935607,7.46847786433102
"Q0140","VAR1",-1.7135304367551,-1.47886793967624,0.234662497078852,2.09622984808335,0.00807144745590423,0.0141141342347294,7.46473676796853
"YCR034W","ELO2",-0.323048531696137,-1.37508822537397,-1.05203969367784,1.71395869280354,0.0080715726304951,0.0141141342347294,7.46511146656309
"YAL059W","ECM1",0.814340303123115,-0.150464993041958,-0.964805296165073,1.55168124840158,0.00809782641385757,0.0141551678242922,7.45810770164342
"YOR149C","SMP3",1.12831379975287,0.352916795174959,-0.775397004577915,2.11234300222219,0.00811251064630812,0.0141759563186348,7.45306113762679
"YBR135W","CKS1",-1.14966889063751,-0.741507140291879,0.408161750345632,1.67092913961058,0.00811780560301966,0.0141803291545008,7.45196827233993
"YHR113W","APE4",0.634509288547851,0.347557184953458,-0.286952103594393,4.91232474837156,0.00820994002577853,0.0143363395635844,7.42500844367861
