"gene_id","gene_symbol","logFC","logCPM","PValue","FDR","F"
"YAL019W","FUN30",0.279845430418315,3.28516443479553,0.0834355494500551,0.130928838104876,3.57741991665788
"YPL159C","PET20",0.265802368343959,4.05313600921809,0.0835108959932282,0.130959327714562,3.57540704176572
"YNL227C","JJJ1",-0.497017812679941,2.80408473584483,0.0835118842740364,0.130959327714562,3.57543569846418
"YBL025W","RRN10",0.517080315014846,0.868088978451735,0.0835323478667718,0.130959327714562,3.57650189860111
"YHR066W","SSF1",-0.536004341433253,2.65594669068762,0.0840475262209137,0.131726338935123,3.56139088397653
"YDR120C","TRM1",-0.274105589429378,3.19931558061962,0.0842117557020638,0.131943010013909,3.55706768351731
"YML112W","CTK3",0.371461121085758,1.62977646826349,0.0847857315309319,0.13280134013389,3.54238397087262
"YBL026W","LSM2",-0.499078894609684,2.39611091557588,0.0848540682695929,0.132867393978721,3.54045450551211
"YGR070W","ROM1",-0.251015988953507,4.3139660268951,0.0849629848957224,0.132996928884241,3.53756271148774
"YDR531W","CAB1",-0.352335837973602,2.28177679977582,0.0854057333610511,0.133648787059297,3.52629333937237
"YDL088C","ASM4",0.290535776442065,3.45439226828865,0.0854366590145795,0.13365599336908,3.52541038890176
"YLR370C","ARC18",-0.256223661566417,3.5254112737133,0.0855169596733927,0.133740413064825,3.5233499013616
"YGR227W","DIE2",0.291170459475156,2.35674984380372,0.0863822024323773,0.135051977817614,3.5014577665847
"YDR346C","SVF1",-0.258279106473439,4.56526320632187,0.0864242461921754,0.135076122549667,3.50026835079712
"YOL031C","SIL1",-0.340727099864615,2.35901667312658,0.0868715438289806,0.135716042692577,3.48913523461992
"YOL071W","SDH5",-0.302085274994202,3.12436780155768,0.0868871317041291,0.135716042692577,3.48865697501807
"YJR134C","SGM1",-0.637225384460289,3.58227597734986,0.0871031898316906,0.136011684491182,3.4832356850427
"YLR088W","GAA1",0.256938283340445,2.31232461682505,0.0873065188963902,0.136287274194857,3.47827482989458
"YPL255W","BBP1",-0.709031612152367,0.162140704889029,0.0876235502564667,0.136740131592605,3.47403019749441
"YGR082W","TOM20",-0.309009318468898,3.32106359960031,0.0876982711965485,0.136814691593264,3.46841335533499
"YFL049W","SWP82",0.283357703345223,2.80739296183355,0.0877343008709271,0.13682886358187,3.46754989312188
"YNCK0001W","SNR64",-0.528102072074134,0.70599925390324,0.0878199346276878,0.136920364764937,3.46623100422319
"YKR043C","SHB17",0.370980091459332,3.20994966476835,0.0879283189517044,0.137047269378992,3.46272617902889
"YPR018W","RLF2",-0.682659207263229,3.00729607935979,0.0880392009338074,0.137177987831198,3.45999203471181
"YKL096W","CWP1",0.335898090211626,2.92143479948699,0.0881002481350248,0.137231000009097,3.45859291240748
"YKL220C","FRE2",-0.530905336458923,1.00603361412714,0.0881559634956565,0.137275676979743,3.45762200486691
"YGL113W","SLD3",0.313857059162549,1.95286479149559,0.0882033916661088,0.137307425775751,3.45607126092919
"YOR076C","SKI7",0.438979169257956,2.47252220177182,0.0889414987061811,0.138414014842166,3.43789513211604
"YDR318W","MCM21",-0.386011527983262,2.41696304853304,0.089335926067449,0.138985242821846,3.42830820145656
"YEL013W","VAC8",0.378531429209064,3.76981896356853,0.0897236518732371,0.139506516291243,3.4188685087587
"YPL282C","PAU22",-0.534373578501238,0.764426014670498,0.0897563875592645,0.139506516291243,3.42064821389028
"YNL236W","SIN4",0.2790888090441,2.73143485670576,0.0897758964771935,0.139506516291243,3.41764738175833
"YPL258C","THI21",0.497369938108496,0.987646950084136,0.0897808773611226,0.139506516291243,3.41812558348484
"YKL105C","SEG2",0.435554253443218,3.51951762750951,0.0899366080582665,0.139705749684881,3.41374150455334
"YNCD0032C","SNR84",0.588687991855207,4.23539485926529,0.0899958489957143,0.139755021773773,3.41229936510716
"YJL153C","INO1",0.473523113584765,3.50217902267571,0.0901390444542163,0.139934597290893,3.4088891007141
"YAL015C","NTG1",-0.531432213457039,1.26443145864107,0.0907461391702446,0.140834014274603,3.39471768860492
"YGL106W","MLC1",-0.402775772841136,2.82833596777019,0.090966393242742,0.141132705434355,3.38917793996341
"YDR434W","GPI17",0.270323028613491,2.66068506303417,0.0914474800182833,0.141835767725364,3.37783892896776
"YDR065W","RRG1",0.413908007948578,1.00114303032842,0.0919224137055609,0.142528860090638,3.36718216352386
"YJR070C","LIA1",-0.338438976292389,2.4839513056835,0.0920577794504128,0.142675392838623,3.36350892326856
"YDL234C","GYP7",-0.218438108711875,4.02307840809327,0.0921059347667717,0.142675392838623,3.36231505776357
"YDR412W","RRP17",-0.572048014279414,2.51662639726897,0.0921227889190336,0.142675392838623,3.36198260232981
"YDR092W","UBC13",-0.252657820333447,3.20172905739335,0.092129305458418,0.142675392838623,3.36179469973401
"YML019W","OST6",0.455173428345349,1.24701259715352,0.0922447252503102,0.142810583786913,3.35982371797215
"YJL080C","SCP160",-0.429558811613338,3.37756740520154,0.0925593841144326,0.14325405441423,3.35177615625426
"YKL044W","MMO1",0.476756218971338,1.11397531862345,0.0926532576187838,0.143355649661238,3.35012718977399
"YBR045C","GIP1",0.400247028309927,1.54937699709513,0.0930928901720076,0.143991987905408,3.33965804603952
"YFR019W","FAB1",0.223495340010463,3.90248895276985,0.0935107831580785,0.144594323044069,3.32981296847176
"YHR083W","SAM35",0.307412993434922,2.30536526721565,0.0935527979522505,0.14461525357733,3.3289367520296
"YOR124C","UBP2",0.247727402497313,4.92206436904151,0.0939429194075337,0.145144940880202,3.31991391092014
"YOR235W","IRC13",-0.858631485337448,1.16557614779545,0.0939526232125295,0.145144940880202,3.32023224750967
"YNCG0006C","RME2",-0.317874673314912,2.6583846941474,0.0941454233145015,0.145398558269781,3.31537049849073
"YNL219C","ALG9",0.346341002313592,3.50360640116715,0.0944415448951764,0.145811543015417,3.30861583352367
"YAL025C","MAK16",-0.528836198847331,1.86354463732715,0.0945386849278362,0.145917155642417,3.30661101558425
"YLR226W","BUR2",-0.407902997686946,2.80033730819246,0.0948957342165991,0.146396842983973,3.29838213187201
"YEL056W","HAT2",-0.355999403329023,2.18484157743467,0.0949071301896888,0.146396842983973,3.29817367778914
"YNL279W","PRM1",-0.527320496859279,0.30482856843109,0.0949896606430629,0.146479652822798,3.29854763079957
"YPR144C","NOC4",0.339140024818693,2.22704233041648,0.095117947047922,0.146632949334957,3.29344320397372
"YPR017C","DSS4",0.336392895661036,1.18957737697842,0.095675912055056,0.147437464325329,3.28130589058811
"YCL059C","KRR1",0.378806750913984,3.00694363942098,0.0956978894084844,0.147437464325329,3.28040418840976
"YML034W","SRC1",-0.241314259402614,3.97565882959852,0.0957695944324574,0.147503184873527,3.27877975389467
"YPL050C","MNN9",-0.271223301510699,3.22476552307884,0.0958003624792059,0.147505834041664,3.27811634223421
"YPL065W","VPS28",-0.4475750944414,1.93100631346884,0.0961116372097653,0.14794025272846,3.27131160104779
"YOL023W","IFM1",-0.371216189181247,3.047488110563,0.0964304198065229,0.148385961144704,3.26415104313927
"YNR076W","PAU6",0.687342624933932,0.161879089721403,0.0966187694320741,0.148624957779438,3.26292832060207
"YPL253C","VIK1",-0.317119260137619,1.50449813057076,0.0966520316732144,0.148624957779438,3.25946890827911
"YDL226C","GCS1",-0.421862672662044,1.91568991260545,0.0966735398868615,0.148624957779438,3.25894971037989
"YOR145C","PNO1",0.239478787818155,3.25947500543901,0.0969456942739476,0.148998255303603,3.25280729901782
"YPL191C","MIY2",0.359754313206237,1.00268499345057,0.0971709416256229,0.149299256149747,3.2483684634115
"YOR132W","VPS17",-0.242124967980652,3.22517493860091,0.0973849284442237,0.149582778777909,3.24320885119716
"YDL063C","SYO1",0.596218835443428,1.87760913841036,0.0974395372527135,0.14960046111995,3.24236065192864
"YMR289W","ABZ2",0.310788102316949,1.46871405940709,0.097455361438518,0.14960046111995,3.24195699231503
"YGR252W","GCN5",0.245685899848945,2.60773926242356,0.0979193497859978,0.150267288671289,3.23161329005408
"YLR110C","CCW12",-0.336474671526877,9.40681587501251,0.0980589061702454,0.15043598958686,3.22852821978565
"YDR499W","LCD1",0.404573099075896,2.71615707904418,0.0982372223456845,0.150646174258393,3.22474509527721
"YGR172C","YIP1",-0.421386792735286,0.88411675207878,0.0982552440220161,0.150646174258393,3.22485229887601
"YER143W","DDI1",-0.286384308675768,3.27893101460929,0.0983776190230038,0.150788273286693,3.22168288112293
"YER071C","TDA2",0.428462157121589,1.80559538396646,0.0984537816462942,0.150859475920302,3.22019041015237
"YGL232W","TAN1",-0.54185988964149,1.34006929967163,0.0986595660403228,0.151129193469912,3.21590546630804
"YDL112W","TRM3",0.34994223631123,3.01052613947567,0.0988299202285866,0.151344491833764,3.21198213109459
"YBR210W","ERV15",-0.348595176817039,2.0449068718305,0.0990058293168763,0.15150110387031,3.20831449708477
"YDR100W","TVP15",-0.294615567792586,2.21470366504707,0.0990075069031492,0.15150110387031,3.20823285707133
"YJL051W","IRC8",0.603960505592735,2.15835861240205,0.0990216943177548,0.15150110387031,3.207967946914
"YJL207C","LAA1",0.203598402298487,4.48391017046869,0.0991105576026713,0.151591389007941,3.20594185076476
"YOR207C","RET1",0.460502694017498,3.42359122218285,0.0996678364301452,0.152397854077771,3.19412294849532
"YDR113C","PDS1",-0.441768104523844,1.34278754312009,0.0997464511973319,0.152472149060822,3.19272769962014
"YIL144W","NDC80",-0.617129885741059,3.27443625963128,0.0999046728596734,0.152654192347702,3.18910394174712
"YDR139C","RUB1",-0.437122442692168,2.85052897130428,0.0999256666726586,0.152654192347702,3.1886748738902
"YNL138W","SRV2",-0.342479242819876,4.01974986244645,0.0999737750366566,0.152681753274028,3.18762716375599
"YKL178C","STE3",-0.587812360492313,0.189005631963692,0.100064345659819,0.152774127258136,3.1888957094271
"YLL064C","PAU18",0.641214766446226,0.210187279557831,0.100437265515468,0.153297395337405,3.18055903374249
"YJL019W","MPS3",0.334124089468478,1.3891022209354,0.100551902078648,0.153426249626013,3.17573550648237
"YDR045C","RPC11",-0.533331752448922,1.10646036679576,0.100779829184028,0.153692639521618,3.17120794248845
"YDL171C","GLT1",0.404274197592319,6.98863049204148,0.100787020403109,0.153692639521618,3.17052190579751
"YML032C","RAD52",-0.296803397170524,2.50152826953402,0.100893847531959,0.153809353877901,3.16836805268389
"YHR216W","IMD2",-0.34518873906966,2.59918336910934,0.101183691241212,0.154204917203743,3.16233578046479
"YKL119C","VPH2",-0.410657516433164,1.98485060275521,0.10129556204639,0.154294878506192,3.1600524012971
"YIL004C","BET1",-0.538083951697568,1.68310156043214,0.101303490535574,0.154294878506192,3.1599478263432
"YLR262C","YPT6",-0.411242204515758,2.08492595814351,0.101815065428771,0.155027556895742,3.14927989976477
"YER082C","UTP7",-0.388322176567912,2.7650862881231,0.102127110982322,0.155430543378508,3.14279141533711
"YDR252W","BTT1",-0.740660979005065,0.178148576945224,0.102140945894856,0.155430543378508,3.14604912605299
"YEL051W","VMA8",-0.258705402910822,4.61079040093394,0.102418692602998,0.155806507201326,3.1367503076252
"YDR494W","RSM28",-0.410549234891384,3.78538960099755,0.102563128424864,0.155979504684475,3.13380741389964
"YBR198C","TAF5",-0.271096931933543,3.47738326401186,0.102832053178843,0.156296258958705,3.1283218731109
"YPR138C","MEP3",0.377115631314493,4.04452491379296,0.10283296596712,0.156296258958705,3.12829137537271
"YDR163W","CWC15",-0.659978962980036,2.37890425588427,0.10311467411119,0.156677532955303,3.12263326617006
"YDL025C","RTK1",-0.283557360463193,4.10087941743701,0.103247013744621,0.156831688840917,3.11986878844219
"YGL238W","CSE1",0.288562898199767,3.79180049414645,0.103341887309057,0.156928858778526,3.11794911727468
"YPR007C","REC8",-0.673665214057448,0.0129588355276931,0.103512900042178,0.157141556476586,3.11747515718788
"YBR288C","APM3",-0.255014711935093,2.30755866578244,0.104191930429299,0.158125111392701,3.1008722882781
"YOR153W","PDR5",-0.371337227845435,5.65308717579033,0.104615245741111,0.158720112899122,3.09231064833112
"YBR046C","ZTA1",0.234593317514047,3.5872958811346,0.104797102035306,0.158948531701101,3.08870857952915
"YPR010C","MIN8",0.47446785522261,3.88073426093179,0.104886963330679,0.159037324512747,3.08692233269054
"YPL266W","DIM1",0.270527703699791,3.0597719458384,0.105977996380667,0.160643661379411,3.06536173216566
"YDR448W","ADA2",-0.369438597747422,1.58487985988956,0.106696551651062,0.161684598413635,3.05145446119348
"YDR138W","HPR1",0.279656676374994,2.48997102775224,0.106984525568866,0.162072619581951,3.04572464964793
"YDL078C","MDH3",0.236132150186567,5.01289219180682,0.107224846570024,0.162388240644969,3.04099583283438
"YML021C","UNG1",0.309986728952533,2.03827882874805,0.107871904585356,0.16331947867753,3.02864443952625
"YPR149W","NCE102",-0.329875779846039,6.78253388562276,0.107941535595443,0.163364062299909,3.02716992088327
"YNR046W","TRM112",-0.436370130758012,1.4496018768835,0.107965693792536,0.163364062299909,3.02694467258871
"YGR218W","CRM1",0.247940889759885,5.63340319522496,0.108288676471546,0.163803961609326,3.02051516263982
"YLL045C","RPL8B",-0.348963158104257,5.35642860482941,0.10906106539644,0.16492319537913,3.00580227765512
"YGL095C","VPS45",0.275020523674236,3.10233815643709,0.109287411137479,0.165216276795509,3.00155220369034
"YOR269W","PAC1",0.483923253777296,1.45597005343498,0.109781778047708,0.165914246704244,2.99244676643513
"YLR329W","REC102",0.494475520202551,0.0740707154260398,0.110040278248648,0.166255439734196,2.99026688989524
"YGL172W","NUP49",0.255000095198059,2.55933598352196,0.110199021621586,0.166398007113291,2.98442227060639
"YPR061C","JID1",0.298705875771607,3.60943436835764,0.110213476710805,0.166398007113291,2.98411022814134
"YNCJ0004C","SNR190",-0.432158664206449,3.79960146774822,0.110232945240077,0.166398007113291,2.98374156487349
"YBR213W","MET8",-0.739762287062954,0.12439572948389,0.110352397945179,0.166528819246841,2.98371314164444
"YKR092C","SRP40",-0.413041975941359,1.73015255287411,0.110742083012647,0.167067230403512,2.97438419896902
"YMR008C","PLB1",0.349735091915628,4.07906360749577,0.111029678353311,0.167451353334753,2.96889248344446
"YMR211W","DML1",-0.354104645298643,1.23115874694053,0.11136467499504,0.167906716040621,2.96297714420076
"YJL033W","HCA4",-0.278249636825909,3.27596641790793,0.111447177821726,0.167981231516391,2.96118078288807
"YOR378W","AMF1",0.37469827866167,1.31249012051271,0.111599188196819,0.168160438475801,2.95864441368039
"YHR073W","OSH3",0.216520720381541,3.78637621484446,0.111648065759301,0.168184182119765,2.95746552212075
"YER026C","CHO1",-0.215183552402607,4.58169636390117,0.111753039049849,0.16829238798788,2.9555169377036
"YNR004W","SWM2",0.438415655312893,0.82706653393783,0.111847651855754,0.168384932144536,2.95447173775615
"YLL057C","JLP1",-0.449884546499266,0.890475467831533,0.112312373683973,0.169034449782815,2.94603968635406
"YBR020W","GAL1",0.744260680294841,0.0713185622368273,0.112495666875329,0.169260147079383,2.94468337041703
"YPL139C","UME1",0.219141701018003,2.85466487490348,0.112533958913402,0.169267607630999,2.94125222941787
"YBR001C","NTH2",0.324214895259808,4.10329357874643,0.112717902865057,0.169494080766586,2.93786593642692
"YHR091C","MSR1",0.261950223972449,2.78507672333357,0.113463565901901,0.170564827605048,2.92438859927079
"YNCD0002C","SNR63",-0.514145281412852,4.07828049876294,0.113788232903987,0.171002263002795,2.91849720678505
"YDR358W","GGA1",-0.253189690511095,4.00586148542455,0.113880048080379,0.171088757955025,2.91684798148957
"YKL027W","TCD2",0.346913408461267,2.50083385774903,0.113913172636065,0.171088757955025,2.91633301311975
"YPL131W","RPL5",-0.297726280677151,5.60273640662042,0.114035582602149,0.171221965834924,2.91403739193024
"YNR002C","ATO2",0.349097742425106,2.45988080640122,0.114249348396188,0.171492223220763,2.91030807668605
"YFR028C","CDC14",-0.346084377479112,2.46903918306343,0.114386143300597,0.171646819054501,2.90782213234396
"YGL100W","SEH1",0.286370570466006,2.52514850542152,0.114464518596148,0.17169509781113,2.90642506996821
"YNL188W","KAR1",-0.552275268275461,1.86626996952015,0.114485939580246,0.17169509781113,2.90611040474752
"YBR257W","POP4",-0.43018623380425,2.17913269217334,0.114766907259976,0.172065649561901,2.90106124912881
"YMR104C","YPK2",0.384040205958525,3.34951748527723,0.115055410536442,0.172447277067311,2.89586173019174
"YIR026C","YVH1",-0.390160348570728,1.61409013474775,0.1153402568333,0.172823199822808,2.89101573495904
"YPL007C","TFC8",-0.421445044188182,1.6324593179826,0.115533865075434,0.173062232110046,2.88757596143219
"YKL133C","RCI50",-0.259928049234161,2.37969312120472,0.115927411239938,0.173600529128989,2.88050101940621
"YFR034C","PHO4",0.3411073179169,1.71022819453105,0.116725889398072,0.174710649603529,2.86661410101029
"YKR026C","GCN3",0.366783069707861,1.16930761226046,0.116737541178569,0.174710649603529,2.86685069929693
"YGR031W","IMO32",0.355085124946539,0.913214384812921,0.116963241058531,0.174979605618076,2.86302873907735
"YPL012W","RRP12",0.295230773683413,3.43811627087999,0.116986167993968,0.174979605618076,2.86194974091224
"YIL135C","VHS2",0.327713498435993,3.20851736937428,0.117252405068187,0.175326181665564,2.85732813645162
"YFR045W","MRX20",0.237264995984676,2.60332868729423,0.11736571027351,0.175443943705883,2.8553898663989
"YGL057C","GEP7",0.298658986995401,1.82624704441089,0.117465480151154,0.175541409125238,2.85374682182072
"YHR184W","SSP1",-1.04439454471525,-0.517445851433426,0.117588574163347,0.175673662724765,2.85670399549213
"YGR174C","CBP4",0.217352546657714,3.73146968629432,0.117713051012117,0.175807903835156,2.84935260748017
"YOR028C","CIN5",0.302652517034742,2.29490105005852,0.117756679475887,0.175821352066614,2.84866880951248
"YHR132C","ECM14",0.24681649398181,3.97650084430057,0.11788530113265,0.175961657598941,2.84638183821549
"YMR100W","MUB1",-0.292472002530864,4.01305082003176,0.118184111066565,0.176355837789014,2.84124207455411
"YJL003W","COX16",-0.400192123335135,2.17185064035999,0.118540225991451,0.17683527249841,2.83521058695648
"YDR076W","RAD55",0.239868177175222,1.87919929787091,0.118930258711192,0.177365008439187,2.82860444689368
"YLR215C","CDC123",0.303303065628304,2.44901084272443,0.118979183507625,0.177385876057463,2.82770194661478
"YKL221W","MCH2",-0.338490339258843,1.74236348812491,0.11953629797632,0.178164168219475,2.81832213255926
"YML056C","IMD4",-0.339428302429402,2.50667998600676,0.119614927018465,0.178229049119649,2.81691096047513
"YOL025W","LAG2",0.263454851045026,2.5380042240227,0.120430748152914,0.1793920032621,2.80316983877676
"YLR247C","IRC20",0.207575374724013,5.42091233242888,0.120815238458206,0.179911959205505,2.79667860590708
"YHR133C","NSG1",-0.256587778433834,2.22330097857035,0.121602438630802,0.181031129688423,2.78366481791468
"YCR033W","SNT1",0.340368662647825,4.79294114166454,0.121733084804428,0.181130883097208,2.78142118646105
"YMR108W","ILV2",0.215614253661699,5.22882448534443,0.121740784562972,0.181130883097208,2.78129190806799
"YJR002W","MPP10",0.300104161614617,2.93147717446217,0.122404809506512,0.182065501662,2.77038497302621
"YJR017C","ESS1",-0.328335036190632,1.44980338253544,0.12249611070793,0.182147950270826,2.76906279037239
"YJR089W","BIR1",0.420208910816453,3.26856318552675,0.122725935348521,0.18243627040392,2.76510041770607
"YOL026C","MIM1",-0.252789017423908,2.94119537469602,0.1228024721213,0.182496620846345,2.7638587519989
"YDL198C","GGC1",-0.283811374918619,4.09026344369006,0.123102126510497,0.182888413815185,2.75893679050062
"YBR109C","CMD1",-0.227747276991126,4.05340778608664,0.123163509299063,0.182926089564387,2.7579357972742
"YHR035W","NEL1",0.379535853568539,1.16764462518154,0.12333946295877,0.183125613729931,2.75539667932495
"YBR057C","MUM2",-0.401403023033637,2.64399061918297,0.12336997333007,0.183125613729931,2.75462137408609
"YNL222W","SSU72",-0.44753678196454,1.18047543412064,0.123515657044684,0.18328828359816,2.75247699680391
"YBL107C","MIX23",-0.354678966312628,2.72103138873146,0.123784478279689,0.183633532195226,2.74787744987853
"YAL055W","PEX22",-0.559216784394666,2.29988538565374,0.124306328280459,0.184353836158928,2.73946678065326
"YGL164C","YRB30",-0.386212401816067,2.43304794206663,0.124558145274311,0.184673361081154,2.73540075852297
"YBL034C","STU1",0.245039992190985,3.0216832539667,0.124652204234103,0.184758871307874,2.73386449642482
"YOL018C","TLG2",-0.236573260014817,2.46562034394552,0.124745987670329,0.184843923370274,2.73238337568188
"YGR110W","CLD1",-0.245359471593564,2.73367449018842,0.125076385089211,0.185279429254088,2.72707278299313
"YLR162W","RRT15",-0.51900294969825,10.2793555769332,0.125168303011359,0.185361517262082,2.7255605780904
"YJL117W","PHO86",-0.195243584109237,3.47937438939326,0.125406340019224,0.185659881812718,2.72177950456963
"YNL180C","RHO5",-0.671495564512229,4.78492969830943,0.125767168226604,0.186139807710491,2.71602232652359
"YBL002W","HTB2",-0.289851312038637,5.23460962764307,0.126315474292068,0.186896846869207,2.70733204645919
"YOR189W","IES4",-0.469330757579819,1.27678261038147,0.126436210299157,0.187020995018677,2.70567958697367
"YOR394W","PAU21",-0.486231468808702,0.778114338053676,0.126503511533743,0.187066054620951,2.70600847070833
"YDR056C","EMC10",-0.199328688563026,3.41430846159641,0.126634784340349,0.187205657898193,2.70231551126961
"YNL268W","LYP1",-0.226483950622204,4.68465430984964,0.126736048322367,0.187300830436839,2.70070245586847
"YPL011C","TAF3",-0.249448119316163,2.37902167938784,0.126972171310815,0.18759519520405,2.69705340401493
"YIR036C","IRC24",0.331331801602907,2.75232468743538,0.127935363330774,0.188948229876681,2.68198678208892
"YBR194W","AIM4",-0.550918570413439,0.377434090573507,0.127962379390687,0.188948229876681,2.68255101667107
"YLR070C","XYL2",0.328239733743245,1.12234175756869,0.128279707364103,0.189361730812476,2.67692395557844
"YER115C","SPR6",-0.409302192369935,1.75293414347627,0.128569930526247,0.189688916840301,2.67227809905654
"YCR036W","RBK1",0.290028720407496,2.98655604058372,0.128576063758234,0.189688916840301,2.67204279278225
"YOL112W","MSB4",-0.230259785273913,3.08381889767993,0.128625598601781,0.189706880540181,2.6712717050473
"YDR279W","RNH202",0.305969713311285,1.5745035597422,0.128842237011962,0.189971219380588,2.66807288323059
"YIL096C","BMT5",-0.501134707227483,1.428988198677,0.129620288531266,0.191062939089048,2.65614924483676
"YJR093C","FIP1",0.320473394920336,1.77166130366899,0.130118136795644,0.191741119747035,2.64848795931778
"YPL116W","HOS3",-0.23051453111638,2.88625652736556,0.13020876090649,0.19177409721544,2.64701128603113
"YLR394W","CST9",-0.3160419421565,2.8550236651548,0.130216047104931,0.19177409721544,2.64690309020598
"YGL110C","CUE3",-0.40275116322052,2.93702262391748,0.130545906262711,0.192204149609175,2.64188966287291
"YML022W","APT1",-0.528300727228823,2.90671927384568,0.130667947645756,0.192328069027579,2.64006689035489
"YDL051W","LHP1",0.231069593494673,2.16808744019221,0.130781013372659,0.192438709332472,2.63838316206707
"YEL035C","UTR5",0.629735353104182,-0.334307196895053,0.130830140946633,0.192455230511878,2.64073793986753
"YEL030W","ECM10",0.335110333625613,0.901721767364701,0.131325329354368,0.193127721535326,2.63052310034282
"YDR463W","STP1",-0.319591310462968,4.25680673649317,0.131577504456015,0.193442549979051,2.6263014673803
"YKL167C","MRP49",-0.343122491108577,2.51212693592913,0.131784946754021,0.193691449961481,2.62323110818203
"YDL045C","FAD1",0.267037223686078,2.39537857310898,0.1326898234927,0.194964966347202,2.60974822199435
"YNCE0019W","SNR4",0.377754025494521,5.02718132986031,0.132962840589768,0.195309605008632,2.60562943451368
"YDR361C","BCP1",-0.206922270423387,3.29892817848813,0.133069981118545,0.195410458102941,2.60406205244522
"YDR097C","MSH6",0.258695323184898,2.7341023203169,0.13313991075914,0.195456625277512,2.60304889776603
"YLR228C","ECM22",0.403439251277844,2.54666523029781,0.13341273294863,0.195800536969116,2.59903265010262
"YEL061C","CIN8",-0.516824214441597,3.09586966058137,0.134208885766455,0.196912083768292,2.58729764914146
"YFL026W","STE2",0.376073662083975,1.02135464879142,0.134460711862563,0.197224579675938,2.58393838130898
"YOL091W","SPO21",-0.843242936797108,0.20810358270976,0.134530601269729,0.19727011066927,2.58414194684392
"YLR015W","BRE2",0.26488334424637,2.51778035397439,0.135486442095366,0.198614362863819,2.56872282238357
"YPL060W","MFM1",0.366048701350632,1.46836199622631,0.135648342572166,0.198794309835919,2.5665133559369
"YKR002W","PAP1",0.20204045459613,3.45218665384338,0.135800298797704,0.198959583754975,2.56415348254909
"YDR260C","SWM1",-0.297603417573066,1.66995914854806,0.136089848877878,0.19932629149174,2.56012707479877
"YLR072W","LAM6",0.280592316098113,2.75094941372302,0.136414865487073,0.1997447194185,2.55533648853293
"YPL175W","SPT14",0.306596359147292,1.97553858101537,0.137037816045998,0.200599028504346,2.54651613686893
"YGL004C","RPN14",0.230397908626995,1.96289903408669,0.137433267546307,0.201119922939523,2.54083655703664
"YHR042W","NCP1",-0.235550303861486,3.41109559963938,0.137735194229984,0.201503692394082,2.53647602150373
"YLR441C","RPS1A",-0.251120527606474,5.98086900675643,0.137888212999525,0.201669454381218,2.53429037518989
"YOR086C","TCB1",0.182601511009921,5.9230704406903,0.137983366882131,0.20175051454865,2.53294380090882
"YGR106C","VOA1",0.240569402565975,4.84246129565292,0.138041846485992,0.201777920683899,2.53211990023803
"YDR362C","TFC6",0.231522269267849,2.63694160708365,0.138098599359694,0.201802787783748,2.53135639387492
"YJL122W","ALB1",-0.319596871147844,1.49786396470061,0.13816026295221,0.201834814519943,2.53060489566322
"YJR100C","AIM25",0.260285722941198,2.51102725845457,0.138212862116006,0.201853584649146,2.52975098553039
"YDR485C","VPS72",-0.563549016186617,4.25671056425382,0.1388087753441,0.20266560126433,2.52131842957714
"YGL044C","RNA15",0.220901199867241,2.60035606821687,0.139168248874128,0.203132040179023,2.51631585185618
"YLR149C","GID11",0.213201029820268,4.66454290289193,0.139471693401735,0.203516453762646,2.51203520576436
"YBR103W","SIF2",0.244235899410826,2.78034429832616,0.139591635764942,0.203632957889794,2.5103987018614
"YOR267C","HRK1",0.46285890153818,5.73481536128376,0.139742412836799,0.203740558167781,2.50826108206597
"YGL049C","TIF4632",-0.292331104396543,3.73221358398588,0.13974564082284,0.203740558167781,2.50822872303811
"YLL043W","FPS1",-0.257602594739108,3.01559323209,0.140004074025847,0.204058750833309,2.50464944656381
"YIL019W","FAF1",0.344191624963305,2.29327885295732,0.140163171167467,0.204232018131534,2.50248182619972
